[{ source: sensor_3, data: 6.28 Kwh },{ source: sensor_1, data: 12.53 Kwh }]
[{ source: sensor_4, data: 21.89 Kwh },{ source: sensor_3, data: 12.66 Kwh },{ source: sensor_1, data: 20.03 Kwh }]
[{ source: sensor_1, data: 13.73 Kwh },{ source: sensor_4, data: 21.22 Kwh },{ source: sensor_3, data: 18.44 Kwh }]
[{ source: sensor_3, data: 8.31 Kwh },{ source: sensor_4, data: 17.44 Kwh },{ source: sensor_1, data: 16.79 Kwh }]
[{ source: sensor_1, data: 9.21 Kwh },{ source: sensor_4, data: 15.4 Kwh },{ source: sensor_3, data: 21.35 Kwh }]
[{ source: sensor_4, data: 19.16 Kwh },{ source: sensor_3, data: 14.86 Kwh },{ source: sensor_1, data: 13.52 Kwh }]
[{ source: sensor_4, data: 12.32 Kwh },{ source: sensor_3, data: 9.26 Kwh },{ source: sensor_1, data: 3.78 Kwh }]
[{ source: sensor_4, data: 6.98 Kwh },{ source: sensor_1, data: 11.84 Kwh },{ source: sensor_3, data: 17.11 Kwh }]
[{ source: sensor_1, data: 21.38 Kwh },{ source: sensor_3, data: 15.9 Kwh },{ source: sensor_4, data: 12.75 Kwh }]
[{ source: sensor_1, data: 5.19 Kwh },{ source: sensor_3, data: 21.21 Kwh },{ source: sensor_4, data: 10.0 Kwh }]
[{ source: sensor_3, data: 20.69 Kwh },{ source: sensor_1, data: 14.26 Kwh },{ source: sensor_4, data: 8.08 Kwh }]
[{ source: sensor_1, data: 5.79 Kwh },{ source: sensor_4, data: 14.62 Kwh },{ source: sensor_3, data: 12.88 Kwh }]
[{ source: sensor_4, data: 14.83 Kwh },{ source: sensor_3, data: 4.86 Kwh },{ source: sensor_1, data: 21.95 Kwh }]
[{ source: sensor_1, data: 20.38 Kwh },{ source: sensor_4, data: 5.57 Kwh },{ source: sensor_3, data: 13.03 Kwh }]
[{ source: sensor_1, data: 9.8 Kwh },{ source: sensor_4, data: 14.02 Kwh },{ source: sensor_3, data: 18.63 Kwh }]
[{ source: sensor_3, data: 6.62 Kwh },{ source: sensor_4, data: 4.51 Kwh },{ source: sensor_1, data: 16.4 Kwh }]
[{ source: sensor_4, data: 6.37 Kwh },{ source: sensor_3, data: 19.31 Kwh },{ source: sensor_1, data: 14.38 Kwh }]
[{ source: sensor_1, data: 9.83 Kwh },{ source: sensor_4, data: 16.85 Kwh },{ source: sensor_3, data: 20.27 Kwh }]
[{ source: sensor_1, data: 8.95 Kwh },{ source: sensor_3, data: 15.94 Kwh },{ source: sensor_4, data: 11.68 Kwh }]
[{ source: sensor_1, data: 17.23 Kwh },{ source: sensor_3, data: 6.75 Kwh },{ source: sensor_4, data: 9.64 Kwh }]
[{ source: sensor_4, data: 18.58 Kwh },{ source: sensor_3, data: 2.72 Kwh },{ source: sensor_1, data: 8.48 Kwh }]
[{ source: sensor_1, data: 21.72 Kwh },{ source: sensor_3, data: 9.65 Kwh },{ source: sensor_4, data: 21.65 Kwh }]
[{ source: sensor_3, data: 18.7 Kwh },{ source: sensor_1, data: 8.01 Kwh },{ source: sensor_4, data: 12.04 Kwh }]
[{ source: sensor_4, data: 11.74 Kwh },{ source: sensor_1, data: 4.36 Kwh },{ source: sensor_3, data: 17.79 Kwh }]
[{ source: sensor_4, data: 11.33 Kwh },{ source: sensor_1, data: 9.45 Kwh },{ source: sensor_3, data: 9.19 Kwh }]
[{ source: sensor_4, data: 20.55 Kwh },{ source: sensor_3, data: 14.69 Kwh },{ source: sensor_1, data: 15.56 Kwh }]
[{ source: sensor_4, data: 4.33 Kwh },{ source: sensor_3, data: 15.54 Kwh },{ source: sensor_1, data: 20.04 Kwh }]
[{ source: sensor_4, data: 12.23 Kwh },{ source: sensor_3, data: 13.76 Kwh },{ source: sensor_1, data: 2.84 Kwh }]
[{ source: sensor_4, data: 19.53 Kwh },{ source: sensor_1, data: 2.93 Kwh },{ source: sensor_3, data: 11.82 Kwh }]
[{ source: sensor_1, data: 4.52 Kwh },{ source: sensor_3, data: 18.11 Kwh },{ source: sensor_4, data: 8.16 Kwh }]
[{ source: sensor_3, data: 17.38 Kwh },{ source: sensor_4, data: 13.87 Kwh },{ source: sensor_1, data: 16.03 Kwh }]
[{ source: sensor_1, data: 20.97 Kwh },{ source: sensor_4, data: 14.82 Kwh },{ source: sensor_3, data: 22.33 Kwh }]
[{ source: sensor_3, data: 6.56 Kwh },{ source: sensor_4, data: 9.47 Kwh },{ source: sensor_1, data: 6.19 Kwh }]
[{ source: sensor_4, data: 11.57 Kwh },{ source: sensor_3, data: 3.54 Kwh },{ source: sensor_1, data: 13.03 Kwh }]
[{ source: sensor_4, data: 17.62 Kwh },{ source: sensor_1, data: 6.02 Kwh },{ source: sensor_3, data: 6.06 Kwh }]
[{ source: sensor_4, data: 16.47 Kwh },{ source: sensor_1, data: 5.01 Kwh },{ source: sensor_3, data: 11.45 Kwh }]
[{ source: sensor_1, data: 5.21 Kwh },{ source: sensor_3, data: 19.17 Kwh },{ source: sensor_4, data: 2.95 Kwh }]
[{ source: sensor_3, data: 8.91 Kwh },{ source: sensor_1, data: 14.28 Kwh },{ source: sensor_4, data: 10.64 Kwh }]
[{ source: sensor_1, data: 13.57 Kwh },{ source: sensor_3, data: 16.44 Kwh },{ source: sensor_4, data: 17.19 Kwh }]
[{ source: sensor_4, data: 8.37 Kwh },{ source: sensor_3, data: 6.06 Kwh },{ source: sensor_1, data: 18.96 Kwh }]
[{ source: sensor_3, data: 16.87 Kwh },{ source: sensor_1, data: 13.73 Kwh },{ source: sensor_4, data: 18.87 Kwh }]
[{ source: sensor_4, data: 5.22 Kwh },{ source: sensor_1, data: 19.36 Kwh },{ source: sensor_3, data: 14.24 Kwh }]
[{ source: sensor_4, data: 20.51 Kwh },{ source: sensor_3, data: 3.42 Kwh },{ source: sensor_1, data: 7.35 Kwh }]
[{ source: sensor_3, data: 15.63 Kwh },{ source: sensor_1, data: 12.81 Kwh },{ source: sensor_4, data: 17.63 Kwh }]
[{ source: sensor_4, data: 19.5 Kwh },{ source: sensor_3, data: 8.26 Kwh },{ source: sensor_1, data: 17.29 Kwh }]
[{ source: sensor_3, data: 16.37 Kwh },{ source: sensor_1, data: 6.86 Kwh },{ source: sensor_4, data: 13.91 Kwh }]
[{ source: sensor_1, data: 19.78 Kwh },{ source: sensor_3, data: 12.97 Kwh },{ source: sensor_4, data: 14.69 Kwh }]
[{ source: sensor_1, data: 15.74 Kwh },{ source: sensor_4, data: 20.93 Kwh },{ source: sensor_3, data: 19.31 Kwh }]
[{ source: sensor_4, data: 21.07 Kwh },{ source: sensor_3, data: 20.59 Kwh },{ source: sensor_1, data: 17.82 Kwh }]
[{ source: sensor_3, data: 6.7 Kwh },{ source: sensor_1, data: 11.01 Kwh },{ source: sensor_4, data: 22.09 Kwh }]
[{ source: sensor_3, data: 9.24 Kwh },{ source: sensor_1, data: 17.52 Kwh },{ source: sensor_4, data: 19.66 Kwh }]
[{ source: sensor_4, data: 3.15 Kwh },{ source: sensor_1, data: 11.7 Kwh },{ source: sensor_3, data: 12.97 Kwh }]
[{ source: sensor_4, data: 7.63 Kwh },{ source: sensor_3, data: 2.89 Kwh },{ source: sensor_1, data: 16.44 Kwh }]
[{ source: sensor_4, data: 3.0 Kwh },{ source: sensor_3, data: 17.8 Kwh },{ source: sensor_1, data: 21.89 Kwh }]
[{ source: sensor_1, data: 5.35 Kwh },{ source: sensor_4, data: 8.9 Kwh },{ source: sensor_3, data: 5.29 Kwh }]
[{ source: sensor_4, data: 19.45 Kwh },{ source: sensor_1, data: 12.36 Kwh },{ source: sensor_3, data: 7.42 Kwh }]
[{ source: sensor_1, data: 4.22 Kwh },{ source: sensor_3, data: 13.39 Kwh },{ source: sensor_4, data: 9.99 Kwh }]
[{ source: sensor_4, data: 14.71 Kwh },{ source: sensor_1, data: 15.25 Kwh },{ source: sensor_3, data: 10.27 Kwh }]
[{ source: sensor_4, data: 19.05 Kwh },{ source: sensor_3, data: 16.98 Kwh },{ source: sensor_1, data: 5.98 Kwh }]
[{ source: sensor_3, data: 6.46 Kwh },{ source: sensor_4, data: 3.64 Kwh },{ source: sensor_1, data: 8.98 Kwh }]
[{ source: sensor_3, data: 13.18 Kwh },{ source: sensor_4, data: 9.55 Kwh },{ source: sensor_1, data: 20.87 Kwh }]
[{ source: sensor_4, data: 20.78 Kwh },{ source: sensor_1, data: 15.66 Kwh },{ source: sensor_3, data: 7.39 Kwh }]
[{ source: sensor_1, data: 3.31 Kwh },{ source: sensor_3, data: 21.76 Kwh },{ source: sensor_4, data: 21.23 Kwh }]
[{ source: sensor_3, data: 21.61 Kwh },{ source: sensor_4, data: 5.29 Kwh },{ source: sensor_1, data: 15.52 Kwh }]
[{ source: sensor_3, data: 7.3 Kwh },{ source: sensor_1, data: 16.68 Kwh },{ source: sensor_4, data: 13.0 Kwh }]
[{ source: sensor_1, data: 6.74 Kwh },{ source: sensor_4, data: 20.67 Kwh },{ source: sensor_3, data: 21.07 Kwh }]
[{ source: sensor_3, data: 5.32 Kwh },{ source: sensor_1, data: 6.22 Kwh },{ source: sensor_4, data: 3.8 Kwh }]
[{ source: sensor_1, data: 20.2 Kwh },{ source: sensor_4, data: 7.16 Kwh },{ source: sensor_3, data: 7.67 Kwh }]
[{ source: sensor_3, data: 14.09 Kwh },{ source: sensor_4, data: 20.71 Kwh },{ source: sensor_1, data: 10.03 Kwh }]
