[{ source: sensor_3, data: 11.71 Kwh },{ source: sensor_1, data: 4.26 Kwh }]
[{ source: sensor_4, data: 13.86 Kwh },{ source: sensor_3, data: 12.71 Kwh },{ source: sensor_1, data: 17.38 Kwh }]
[{ source: sensor_3, data: 10.92 Kwh },{ source: sensor_4, data: 18.63 Kwh },{ source: sensor_1, data: 9.8 Kwh }]
[{ source: sensor_3, data: 5.01 Kwh },{ source: sensor_1, data: 18.92 Kwh },{ source: sensor_4, data: 21.83 Kwh }]
[{ source: sensor_3, data: 18.07 Kwh },{ source: sensor_1, data: 6.95 Kwh },{ source: sensor_4, data: 2.58 Kwh }]
[{ source: sensor_3, data: 16.78 Kwh },{ source: sensor_4, data: 7.53 Kwh },{ source: sensor_1, data: 8.65 Kwh }]
[{ source: sensor_3, data: 21.31 Kwh },{ source: sensor_4, data: 14.69 Kwh },{ source: sensor_1, data: 20.33 Kwh }]
[{ source: sensor_1, data: 10.71 Kwh },{ source: sensor_4, data: 18.34 Kwh },{ source: sensor_3, data: 21.44 Kwh }]
[{ source: sensor_4, data: 9.91 Kwh },{ source: sensor_3, data: 18.12 Kwh },{ source: sensor_1, data: 10.47 Kwh }]
[{ source: sensor_4, data: 12.38 Kwh },{ source: sensor_3, data: 10.07 Kwh },{ source: sensor_1, data: 8.36 Kwh }]
[{ source: sensor_1, data: 12.47 Kwh },{ source: sensor_4, data: 14.37 Kwh },{ source: sensor_3, data: 2.65 Kwh }]
[{ source: sensor_1, data: 10.27 Kwh },{ source: sensor_4, data: 12.84 Kwh },{ source: sensor_3, data: 2.82 Kwh }]
[{ source: sensor_3, data: 15.95 Kwh },{ source: sensor_1, data: 17.66 Kwh },{ source: sensor_4, data: 21.91 Kwh }]
[{ source: sensor_3, data: 15.4 Kwh },{ source: sensor_4, data: 15.93 Kwh },{ source: sensor_1, data: 7.82 Kwh }]
[{ source: sensor_1, data: 7.6 Kwh },{ source: sensor_3, data: 9.56 Kwh },{ source: sensor_4, data: 13.7 Kwh }]
[{ source: sensor_4, data: 20.45 Kwh },{ source: sensor_3, data: 5.07 Kwh },{ source: sensor_1, data: 15.42 Kwh }]
[{ source: sensor_3, data: 22.08 Kwh },{ source: sensor_1, data: 10.09 Kwh },{ source: sensor_4, data: 2.66 Kwh }]
[{ source: sensor_1, data: 5.51 Kwh },{ source: sensor_4, data: 15.12 Kwh },{ source: sensor_3, data: 7.95 Kwh }]
[{ source: sensor_3, data: 12.4 Kwh },{ source: sensor_4, data: 18.91 Kwh },{ source: sensor_1, data: 13.96 Kwh }]
[{ source: sensor_4, data: 17.6 Kwh },{ source: sensor_1, data: 2.88 Kwh },{ source: sensor_3, data: 2.58 Kwh }]
[{ source: sensor_3, data: 7.98 Kwh },{ source: sensor_4, data: 6.99 Kwh },{ source: sensor_1, data: 17.43 Kwh }]
[{ source: sensor_3, data: 16.01 Kwh },{ source: sensor_4, data: 6.4 Kwh },{ source: sensor_1, data: 17.22 Kwh }]
[{ source: sensor_4, data: 20.06 Kwh },{ source: sensor_3, data: 7.99 Kwh },{ source: sensor_1, data: 13.4 Kwh }]
[{ source: sensor_1, data: 9.82 Kwh },{ source: sensor_3, data: 21.41 Kwh },{ source: sensor_4, data: 3.54 Kwh }]
[{ source: sensor_4, data: 4.39 Kwh },{ source: sensor_1, data: 22.37 Kwh },{ source: sensor_3, data: 3.83 Kwh }]
[{ source: sensor_4, data: 15.99 Kwh },{ source: sensor_3, data: 9.78 Kwh },{ source: sensor_1, data: 21.33 Kwh }]
[{ source: sensor_1, data: 15.53 Kwh },{ source: sensor_4, data: 22.22 Kwh },{ source: sensor_3, data: 13.24 Kwh }]
[{ source: sensor_3, data: 15.89 Kwh },{ source: sensor_1, data: 9.17 Kwh },{ source: sensor_4, data: 7.68 Kwh }]
[{ source: sensor_3, data: 17.52 Kwh },{ source: sensor_4, data: 3.3 Kwh },{ source: sensor_1, data: 14.22 Kwh }]
[{ source: sensor_4, data: 4.3 Kwh },{ source: sensor_3, data: 18.43 Kwh },{ source: sensor_1, data: 3.24 Kwh }]
[{ source: sensor_1, data: 7.89 Kwh },{ source: sensor_4, data: 15.03 Kwh },{ source: sensor_3, data: 12.99 Kwh }]
[{ source: sensor_3, data: 15.2 Kwh },{ source: sensor_4, data: 8.13 Kwh },{ source: sensor_1, data: 8.41 Kwh }]
[{ source: sensor_3, data: 16.92 Kwh },{ source: sensor_1, data: 22.11 Kwh },{ source: sensor_4, data: 19.25 Kwh }]
[{ source: sensor_4, data: 4.68 Kwh },{ source: sensor_3, data: 9.59 Kwh },{ source: sensor_1, data: 15.72 Kwh }]
[{ source: sensor_3, data: 17.58 Kwh },{ source: sensor_1, data: 17.67 Kwh },{ source: sensor_4, data: 11.79 Kwh }]
[{ source: sensor_1, data: 17.68 Kwh },{ source: sensor_4, data: 19.78 Kwh },{ source: sensor_3, data: 14.44 Kwh }]
[{ source: sensor_4, data: 21.87 Kwh },{ source: sensor_3, data: 20.99 Kwh },{ source: sensor_1, data: 19.15 Kwh }]
[{ source: sensor_4, data: 15.76 Kwh },{ source: sensor_1, data: 12.89 Kwh },{ source: sensor_3, data: 16.8 Kwh }]
[{ source: sensor_3, data: 2.66 Kwh },{ source: sensor_4, data: 20.35 Kwh },{ source: sensor_1, data: 11.48 Kwh }]
[{ source: sensor_1, data: 15.88 Kwh },{ source: sensor_4, data: 20.23 Kwh },{ source: sensor_3, data: 14.59 Kwh }]
[{ source: sensor_4, data: 8.65 Kwh },{ source: sensor_1, data: 4.81 Kwh },{ source: sensor_3, data: 8.75 Kwh }]
[{ source: sensor_1, data: 9.88 Kwh },{ source: sensor_4, data: 15.4 Kwh },{ source: sensor_3, data: 7.35 Kwh }]
[{ source: sensor_4, data: 2.53 Kwh },{ source: sensor_1, data: 15.33 Kwh },{ source: sensor_3, data: 11.83 Kwh }]
