MQTT_ACK
MQTT_ACK276933622402696
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 9.35 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 21.66 Kwh },{ source: sensor_3, data: 3.7 Kwh },{ source: sensor_4, data: 4.61 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 20.74 Kwh },{ source: sensor_1, data: 11.87 Kwh },{ source: sensor_4, data: 20.7 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 13.67 Kwh },{ source: sensor_3, data: 14.99 Kwh },{ source: sensor_1, data: 9.62 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 22.1 Kwh },{ source: sensor_1, data: 11.9 Kwh },{ source: sensor_3, data: 17.37 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 19.13 Kwh },{ source: sensor_3, data: 17.97 Kwh },{ source: sensor_1, data: 19.81 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 14.45 Kwh },{ source: sensor_4, data: 20.89 Kwh },{ source: sensor_1, data: 6.71 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 9.72 Kwh },{ source: sensor_4, data: 16.01 Kwh },{ source: sensor_1, data: 11.52 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 11.79 Kwh },{ source: sensor_4, data: 14.16 Kwh },{ source: sensor_3, data: 4.04 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 13.59 Kwh },{ source: sensor_4, data: 4.07 Kwh },{ source: sensor_1, data: 8.23 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 18.04 Kwh },{ source: sensor_4, data: 8.7 Kwh },{ source: sensor_1, data: 5.39 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 11.09 Kwh },{ source: sensor_3, data: 21.38 Kwh },{ source: sensor_4, data: 8.67 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 19.67 Kwh },{ source: sensor_1, data: 4.87 Kwh },{ source: sensor_4, data: 11.01 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 3.44 Kwh },{ source: sensor_3, data: 19.29 Kwh },{ source: sensor_4, data: 5.95 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 3.61 Kwh },{ source: sensor_3, data: 5.89 Kwh },{ source: sensor_1, data: 4.87 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 2.62 Kwh },{ source: sensor_1, data: 12.92 Kwh },{ source: sensor_3, data: 16.34 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 9.49 Kwh },{ source: sensor_1, data: 7.34 Kwh },{ source: sensor_3, data: 3.17 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 10.1 Kwh },{ source: sensor_3, data: 7.34 Kwh },{ source: sensor_1, data: 8.69 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 4.73 Kwh },{ source: sensor_1, data: 16.87 Kwh },{ source: sensor_3, data: 21.36 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 21.23 Kwh },{ source: sensor_3, data: 7.21 Kwh },{ source: sensor_4, data: 17.39 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 12.9 Kwh },{ source: sensor_1, data: 13.48 Kwh },{ source: sensor_4, data: 11.59 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 22.36 Kwh },{ source: sensor_3, data: 8.41 Kwh },{ source: sensor_4, data: 6.44 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 5.28 Kwh },{ source: sensor_1, data: 5.47 Kwh },{ source: sensor_4, data: 14.31 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 7.27 Kwh },{ source: sensor_3, data: 7.33 Kwh },{ source: sensor_1, data: 10.14 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 12.64 Kwh },{ source: sensor_4, data: 17.26 Kwh },{ source: sensor_3, data: 22.08 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 17.79 Kwh },{ source: sensor_1, data: 6.79 Kwh },{ source: sensor_4, data: 13.19 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 20.29 Kwh },{ source: sensor_3, data: 18.33 Kwh },{ source: sensor_4, data: 12.95 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 5.92 Kwh },{ source: sensor_4, data: 11.58 Kwh },{ source: sensor_3, data: 19.31 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 14.23 Kwh },{ source: sensor_3, data: 18.18 Kwh },{ source: sensor_4, data: 18.53 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 11.35 Kwh },{ source: sensor_4, data: 4.66 Kwh },{ source: sensor_1, data: 21.61 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 12.28 Kwh },{ source: sensor_4, data: 17.07 Kwh },{ source: sensor_3, data: 20.15 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 4.32 Kwh },{ source: sensor_4, data: 21.79 Kwh },{ source: sensor_1, data: 11.23 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 17.88 Kwh },{ source: sensor_1, data: 14.25 Kwh },{ source: sensor_3, data: 10.44 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 3.73 Kwh },{ source: sensor_1, data: 16.65 Kwh },{ source: sensor_3, data: 8.0 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 10.19 Kwh },{ source: sensor_4, data: 7.88 Kwh },{ source: sensor_1, data: 15.64 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 22.41 Kwh },{ source: sensor_4, data: 6.09 Kwh },{ source: sensor_1, data: 3.58 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 7.68 Kwh },{ source: sensor_4, data: 7.52 Kwh },{ source: sensor_3, data: 19.64 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 16.14 Kwh },{ source: sensor_1, data: 15.34 Kwh },{ source: sensor_3, data: 5.02 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 21.99 Kwh },{ source: sensor_1, data: 2.77 Kwh },{ source: sensor_3, data: 3.71 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 7.89 Kwh },{ source: sensor_3, data: 14.84 Kwh },{ source: sensor_1, data: 20.5 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 11.84 Kwh },{ source: sensor_3, data: 19.73 Kwh },{ source: sensor_1, data: 4.7 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 2.57 Kwh },{ source: sensor_4, data: 2.68 Kwh },{ source: sensor_1, data: 22.28 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 21.36 Kwh },{ source: sensor_4, data: 4.21 Kwh },{ source: sensor_1, data: 17.73 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 6.39 Kwh },{ source: sensor_4, data: 11.5 Kwh },{ source: sensor_3, data: 13.5 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 16.65 Kwh },{ source: sensor_1, data: 9.48 Kwh },{ source: sensor_4, data: 13.87 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 20.08 Kwh },{ source: sensor_1, data: 15.83 Kwh },{ source: sensor_4, data: 16.83 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 18.77 Kwh },{ source: sensor_4, data: 9.37 Kwh },{ source: sensor_3, data: 17.52 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 14.65 Kwh },{ source: sensor_4, data: 7.1 Kwh },{ source: sensor_3, data: 20.34 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 7.85 Kwh },{ source: sensor_3, data: 9.89 Kwh },{ source: sensor_1, data: 21.13 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 7.18 Kwh },{ source: sensor_4, data: 16.73 Kwh },{ source: sensor_1, data: 15.3 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 5.78 Kwh },{ source: sensor_4, data: 11.96 Kwh },{ source: sensor_1, data: 18.8 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 12.13 Kwh },{ source: sensor_3, data: 10.29 Kwh },{ source: sensor_4, data: 2.5 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 13.78 Kwh },{ source: sensor_3, data: 15.61 Kwh },{ source: sensor_4, data: 11.45 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 11.86 Kwh },{ source: sensor_3, data: 6.74 Kwh },{ source: sensor_1, data: 14.43 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 22.02 Kwh },{ source: sensor_1, data: 17.1 Kwh },{ source: sensor_3, data: 7.13 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 15.36 Kwh },{ source: sensor_3, data: 10.5 Kwh },{ source: sensor_1, data: 14.4 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 18.49 Kwh },{ source: sensor_1, data: 20.52 Kwh },{ source: sensor_3, data: 19.16 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 18.83 Kwh },{ source: sensor_1, data: 6.41 Kwh },{ source: sensor_4, data: 19.95 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 6.26 Kwh },{ source: sensor_4, data: 12.97 Kwh },{ source: sensor_1, data: 10.4 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 21.93 Kwh },{ source: sensor_3, data: 8.8 Kwh },{ source: sensor_1, data: 22.1 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 7.88 Kwh },{ source: sensor_4, data: 19.95 Kwh },{ source: sensor_1, data: 3.76 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 10.01 Kwh },{ source: sensor_3, data: 16.28 Kwh },{ source: sensor_1, data: 13.68 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 12.52 Kwh },{ source: sensor_4, data: 9.92 Kwh },{ source: sensor_1, data: 22.31 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 9.46 Kwh },{ source: sensor_4, data: 7.19 Kwh },{ source: sensor_1, data: 6.68 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 10.49 Kwh },{ source: sensor_4, data: 11.08 Kwh },{ source: sensor_3, data: 8.05 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 5.85 Kwh },{ source: sensor_1, data: 19.13 Kwh },{ source: sensor_3, data: 17.1 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 18.05 Kwh },{ source: sensor_3, data: 16.53 Kwh },{ source: sensor_4, data: 6.98 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 8.12 Kwh },{ source: sensor_4, data: 4.35 Kwh },{ source: sensor_3, data: 11.13 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 21.2 Kwh },{ source: sensor_1, data: 20.83 Kwh },{ source: sensor_3, data: 9.74 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 18.17 Kwh },{ source: sensor_4, data: 15.08 Kwh },{ source: sensor_1, data: 8.54 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 15.79 Kwh },{ source: sensor_4, data: 4.89 Kwh },{ source: sensor_1, data: 7.38 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 14.01 Kwh },{ source: sensor_1, data: 7.0 Kwh },{ source: sensor_4, data: 17.58 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 13.45 Kwh },{ source: sensor_3, data: 10.76 Kwh },{ source: sensor_4, data: 18.35 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 17.41 Kwh },{ source: sensor_3, data: 21.53 Kwh },{ source: sensor_4, data: 20.12 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 6.55 Kwh },{ source: sensor_1, data: 4.17 Kwh },{ source: sensor_3, data: 4.49 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 19.33 Kwh },{ source: sensor_4, data: 16.55 Kwh },{ source: sensor_3, data: 10.56 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 3.71 Kwh },{ source: sensor_4, data: 14.08 Kwh },{ source: sensor_3, data: 5.46 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 12.49 Kwh },{ source: sensor_4, data: 12.95 Kwh },{ source: sensor_1, data: 3.34 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 16.19 Kwh },{ source: sensor_3, data: 4.29 Kwh },{ source: sensor_4, data: 14.27 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 18.26 Kwh },{ source: sensor_4, data: 6.3 Kwh },{ source: sensor_1, data: 16.37 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 11.93 Kwh },{ source: sensor_4, data: 19.83 Kwh },{ source: sensor_3, data: 11.83 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 13.61 Kwh },{ source: sensor_3, data: 13.02 Kwh },{ source: sensor_1, data: 13.69 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 5.33 Kwh },{ source: sensor_3, data: 7.18 Kwh },{ source: sensor_1, data: 10.04 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 8.97 Kwh },{ source: sensor_1, data: 12.4 Kwh },{ source: sensor_3, data: 7.52 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 21.83 Kwh },{ source: sensor_3, data: 8.44 Kwh },{ source: sensor_4, data: 4.33 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 3.34 Kwh },{ source: sensor_1, data: 6.47 Kwh },{ source: sensor_3, data: 15.35 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 6.1 Kwh },{ source: sensor_4, data: 13.37 Kwh },{ source: sensor_1, data: 22.07 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 4.06 Kwh },{ source: sensor_4, data: 13.98 Kwh },{ source: sensor_1, data: 2.59 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 17.83 Kwh },{ source: sensor_1, data: 16.95 Kwh },{ source: sensor_4, data: 9.48 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 4.25 Kwh },{ source: sensor_1, data: 15.24 Kwh },{ source: sensor_4, data: 18.57 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 3.9 Kwh },{ source: sensor_4, data: 17.77 Kwh },{ source: sensor_1, data: 13.62 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 13.59 Kwh },{ source: sensor_1, data: 2.96 Kwh },{ source: sensor_4, data: 10.33 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 10.06 Kwh },{ source: sensor_1, data: 4.59 Kwh },{ source: sensor_3, data: 7.2 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 14.75 Kwh },{ source: sensor_3, data: 5.51 Kwh },{ source: sensor_4, data: 13.06 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 3.19 Kwh },{ source: sensor_4, data: 9.96 Kwh },{ source: sensor_3, data: 13.45 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 9.33 Kwh },{ source: sensor_1, data: 3.26 Kwh },{ source: sensor_4, data: 15.77 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 7.73 Kwh },{ source: sensor_1, data: 20.4 Kwh },{ source: sensor_3, data: 16.82 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 18.48 Kwh },{ source: sensor_3, data: 7.33 Kwh },{ source: sensor_1, data: 11.49 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 11.06 Kwh },{ source: sensor_3, data: 22.42 Kwh },{ source: sensor_4, data: 20.04 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 19.29 Kwh },{ source: sensor_3, data: 15.05 Kwh },{ source: sensor_1, data: 3.56 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 13.62 Kwh },{ source: sensor_3, data: 20.67 Kwh },{ source: sensor_4, data: 7.66 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 22.19 Kwh },{ source: sensor_4, data: 9.96 Kwh },{ source: sensor_3, data: 7.92 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 6.6 Kwh },{ source: sensor_4, data: 10.12 Kwh },{ source: sensor_3, data: 4.89 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 18.61 Kwh },{ source: sensor_4, data: 19.53 Kwh },{ source: sensor_3, data: 12.61 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 17.24 Kwh },{ source: sensor_3, data: 9.0 Kwh },{ source: sensor_1, data: 8.82 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 7.83 Kwh },{ source: sensor_3, data: 14.31 Kwh },{ source: sensor_1, data: 5.65 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 19.76 Kwh },{ source: sensor_1, data: 12.28 Kwh },{ source: sensor_4, data: 20.56 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 2.65 Kwh },{ source: sensor_4, data: 21.51 Kwh },{ source: sensor_3, data: 8.03 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 21.71 Kwh },{ source: sensor_3, data: 20.63 Kwh },{ source: sensor_1, data: 10.26 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 4.02 Kwh },{ source: sensor_3, data: 6.0 Kwh },{ source: sensor_1, data: 12.62 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 6.54 Kwh },{ source: sensor_3, data: 3.14 Kwh },{ source: sensor_4, data: 6.31 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 11.66 Kwh },{ source: sensor_4, data: 21.63 Kwh },{ source: sensor_1, data: 11.57 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 12.12 Kwh },{ source: sensor_4, data: 5.15 Kwh },{ source: sensor_1, data: 16.3 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 7.44 Kwh },{ source: sensor_4, data: 18.02 Kwh },{ source: sensor_1, data: 5.53 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 18.92 Kwh },{ source: sensor_3, data: 18.58 Kwh },{ source: sensor_4, data: 21.19 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 18.36 Kwh },{ source: sensor_4, data: 14.37 Kwh },{ source: sensor_3, data: 12.95 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 21.56 Kwh },{ source: sensor_3, data: 17.46 Kwh },{ source: sensor_1, data: 4.86 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 21.55 Kwh },{ source: sensor_4, data: 15.05 Kwh },{ source: sensor_3, data: 18.05 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 20.86 Kwh },{ source: sensor_4, data: 14.08 Kwh },{ source: sensor_1, data: 12.56 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 12.68 Kwh },{ source: sensor_1, data: 15.49 Kwh },{ source: sensor_3, data: 12.43 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_4, data: 12.62 Kwh },{ source: sensor_3, data: 21.94 Kwh },{ source: sensor_1, data: 13.72 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 18.15 Kwh },{ source: sensor_1, data: 11.75 Kwh },{ source: sensor_4, data: 14.78 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 2.87 Kwh },{ source: sensor_4, data: 6.14 Kwh },{ source: sensor_1, data: 2.81 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 6.33 Kwh },{ source: sensor_3, data: 9.4 Kwh },{ source: sensor_4, data: 22.12 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 22.17 Kwh },{ source: sensor_4, data: 19.44 Kwh },{ source: sensor_3, data: 21.34 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 9.74 Kwh },{ source: sensor_4, data: 15.27 Kwh },{ source: sensor_1, data: 5.8 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_1, data: 16.72 Kwh },{ source: sensor_3, data: 15.21 Kwh },{ source: sensor_4, data: 8.77 Kwh }]'}
{'action': 'publish', 'topic': 'sensor_metering', 'content': '[{ source: sensor_3, data: 5.83 Kwh },{ source: sensor_1, data: 9.88 Kwh },{ source: sensor_4, data: 9.81 Kwh }]'}
