158347438174342,sensor_20,194V,1190.46A,60.1Hz,230.95KW,300KVA,0.98,2021-05-13T23:46:03.007081,stored_at:2021-05-13T23:47:04.074286
58357544994675,sensor_47,220.0V,1274.33A,59.9Hz,280.35KW,300KVA,0.94,2021-05-13T23:46:03.074156,stored_at:2021-05-13T23:47:04.074303
36061009224490,sensor_47,220.0V,1178.25A,60.0Hz,259.21KW,300KVA,1.0,2021-05-13T23:37:03.505723,stored_at:2021-05-13T23:47:04.074320
131476122880514,sensor_43,220.0V,1255.74A,60.0Hz,276.26KW,300KVA,0.98,2021-05-13T23:42:04.253202,stored_at:2021-05-13T23:47:04.074337
73919925714987,sensor_53,220.0V,1138.75A,59.9Hz,250.53KW,300KVA,0.99,2021-05-13T23:43:02.846036,stored_at:2021-05-13T23:47:04.074354
90274740845372,sensor_28,220.0V,1099.94A,60.0Hz,241.99KW,300KVA,0.99,2021-05-13T23:43:03.104734,stored_at:2021-05-13T23:47:04.074371
192262043695746,sensor_41,220.0V,1256.73A,60.0Hz,276.48KW,300KVA,0.94,2021-05-13T23:45:02.820114,stored_at:2021-05-13T23:47:04.074388
223913179522632,sensor_21,216V,1085.62A,60.0Hz,234.49KW,300KVA,1.0,2021-05-13T23:45:04.280545,stored_at:2021-05-13T23:47:04.074406
76782104392266,sensor_52,220.0V,1154.35A,60.0Hz,253.96KW,300KVA,0.97,2021-05-13T23:37:03.536380,stored_at:2021-05-13T23:47:04.074422
68859281935859,sensor_30,199V,1082.34A,60.1Hz,215.39KW,300KVA,0.97,2021-05-13T23:37:03.502299,stored_at:2021-05-13T23:47:04.074439
110326918862778,sensor_24,220.0V,1101.78A,60.0Hz,242.39KW,300KVA,0.98,2021-05-13T23:35:04.288625,stored_at:2021-05-13T23:47:04.074456
58751578071529,sensor_26,209V,1152.92A,59.9Hz,240.96KW,300KVA,0.95,2021-05-13T23:39:04.406721,stored_at:2021-05-13T23:47:04.074473
166494843838623,sensor_10,220.0V,1037.97A,60.0Hz,228.35KW,300KVA,0.97,2021-05-13T23:38:02.880379,stored_at:2021-05-13T23:47:04.074491
161247430092490,sensor_20,220.0V,1047.57A,59.9Hz,230.47KW,300KVA,0.93,2021-05-13T23:38:02.971602,stored_at:2021-05-13T23:47:04.074508
76463295533418,sensor_16,195V,1200.51A,60.1Hz,234.1KW,300KVA,0.96,2021-05-13T23:45:04.246312,stored_at:2021-05-13T23:47:04.074525
173877677308661,sensor_38,220.0V,1219.65A,60.0Hz,268.32KW,300KVA,0.97,2021-05-13T23:32:02.942554,stored_at:2021-05-13T23:47:04.074541
49562585655184,sensor_42,220.0V,1085.68A,59.9Hz,238.85KW,300KVA,0.99,2021-05-13T23:45:03.045913,stored_at:2021-05-13T23:47:04.074558
45074503818891,sensor_51,220.0V,1175.63A,59.9Hz,258.64KW,300KVA,0.97,2021-05-13T23:44:03.038817,stored_at:2021-05-13T23:47:04.074576
201237676493915,sensor_10,220.0V,1181.09A,59.9Hz,259.84KW,300KVA,0.96,2021-05-13T23:40:02.940684,stored_at:2021-05-13T23:47:04.074593
240770724766033,sensor_33,220.0V,1257.2A,60.0Hz,276.58KW,300KVA,0.97,2021-05-13T23:35:04.218189,stored_at:2021-05-13T23:47:04.074610
54764076202439,sensor_17,220.0V,1013.44A,59.9Hz,222.96KW,300KVA,0.95,2021-05-13T23:35:02.804387,stored_at:2021-05-13T23:47:04.074627
1470541812473,sensor_32,220.0V,1103.18A,59.9Hz,242.7KW,300KVA,0.96,2021-05-13T23:35:03.018707,stored_at:2021-05-13T23:47:04.074644
28855343954099,sensor_56,220.0V,1057.7A,60.1Hz,232.69KW,300KVA,0.99,2021-05-13T23:38:02.987549,stored_at:2021-05-13T23:47:04.074661
120451161159539,sensor_18,220.0V,1087.04A,59.9Hz,239.15KW,300KVA,0.97,2021-05-13T23:32:02.891545,stored_at:2021-05-13T23:47:04.074678
188745385170290,sensor_50,220.0V,1017.24A,59.9Hz,223.79KW,300KVA,0.96,2021-05-13T23:33:04.387930,stored_at:2021-05-13T23:47:04.074695
155743424563663,sensor_24,220.0V,1274.23A,59.9Hz,280.33KW,300KVA,0.94,2021-05-13T23:44:03.190178,stored_at:2021-05-13T23:47:04.074712
223894858267065,sensor_43,226V,1234.75A,59.9Hz,279.05KW,300KVA,0.97,2021-05-13T23:32:02.958419,stored_at:2021-05-13T23:47:04.074730
230712012423314,sensor_17,220.0V,1264.65A,60.0Hz,278.22KW,300KVA,0.93,2021-05-13T23:36:02.803889,stored_at:2021-05-13T23:47:04.074747
126792099036266,sensor_19,220.0V,1113.0A,60.1Hz,244.86KW,300KVA,0.99,2021-05-13T23:45:04.344971,stored_at:2021-05-13T23:47:04.074764
181113850167297,sensor_21,220.0V,1198.1A,60.0Hz,263.58KW,300KVA,0.94,2021-05-13T23:39:03.109113,stored_at:2021-05-13T23:47:04.074781
243104271878162,sensor_12,220.0V,1124.99A,60.1Hz,247.5KW,300KVA,0.94,2021-05-13T23:40:04.665580,stored_at:2021-05-13T23:47:04.074798
261233068746233,sensor_43,193V,1284.8A,60.1Hz,247.97KW,300KVA,0.92,2021-05-13T23:37:03.587464,stored_at:2021-05-13T23:47:04.074818
270044996825932,sensor_23,220.0V,1261.56A,60.1Hz,277.54KW,300KVA,0.95,2021-05-13T23:40:03.068971,stored_at:2021-05-13T23:47:04.074837
4706228016685,sensor_12,196V,1099.71A,59.9Hz,215.54KW,300KVA,0.92,2021-05-13T23:32:02.967381,stored_at:2021-05-13T23:47:04.074854
64382814897456,sensor_13,220.0V,1019.79A,60.1Hz,224.35KW,300KVA,1.0,2021-05-13T23:40:03.039309,stored_at:2021-05-13T23:47:04.074871
42300514495123,sensor_3,220.0V,1217.83A,59.9Hz,267.92KW,300KVA,0.95,2021-05-13T23:40:02.957752,stored_at:2021-05-13T23:47:04.074888
250498843918238,sensor_8,220.0V,1158.1A,60.1Hz,254.78KW,300KVA,0.94,2021-05-13T23:35:03.014988,stored_at:2021-05-13T23:47:04.074905
89893762557687,sensor_4,220.0V,1166.95A,59.9Hz,256.73KW,300KVA,0.97,2021-05-13T23:41:04.171730,stored_at:2021-05-13T23:47:04.074922
261839363213660,sensor_23,199V,1128.74A,60.1Hz,224.62KW,300KVA,0.96,2021-05-13T23:46:03.072444,stored_at:2021-05-13T23:47:04.074939
106531129652343,sensor_31,220.0V,1161.29A,60.1Hz,255.48KW,300KVA,0.98,2021-05-13T23:33:04.410163,stored_at:2021-05-13T23:47:04.074965
89802597673977,sensor_17,220.0V,1110.63A,60.0Hz,244.34KW,300KVA,0.93,2021-05-13T23:34:02.804436,stored_at:2021-05-13T23:47:04.074984
63329701103683,sensor_48,220.0V,1010.37A,60.1Hz,222.28KW,300KVA,0.95,2021-05-13T23:36:02.929158,stored_at:2021-05-13T23:47:04.075003
247790477989918,sensor_2,220.0V,1200.32A,59.9Hz,264.07KW,300KVA,0.95,2021-05-13T23:36:03.904068,stored_at:2021-05-13T23:47:04.075020
222718142962218,sensor_21,195V,1157.78A,59.9Hz,225.77KW,300KVA,0.97,2021-05-13T23:42:04.191031,stored_at:2021-05-13T23:47:04.075037
130443666793727,sensor_23,223V,1115.86A,59.9Hz,248.84KW,300KVA,0.92,2021-05-13T23:32:02.903812,stored_at:2021-05-13T23:47:04.075054
231178641645576,sensor_22,194V,1001.04A,60.1Hz,194.2KW,300KVA,0.93,2021-05-13T23:39:02.855596,stored_at:2021-05-13T23:47:04.075071
252077785600126,sensor_33,208V,1201.85A,60.1Hz,249.98KW,300KVA,0.96,2021-05-13T23:43:03.118313,stored_at:2021-05-13T23:47:04.075088
162389261839487,sensor_53,220.0V,1139.85A,60.1Hz,250.77KW,300KVA,0.95,2021-05-13T23:36:02.834651,stored_at:2021-05-13T23:47:04.075105
228687788970171,sensor_28,223V,1073.17A,60.0Hz,239.32KW,300KVA,0.95,2021-05-13T23:40:03.090592,stored_at:2021-05-13T23:47:04.075121
278198250975247,sensor_27,220.0V,1289.89A,60.1Hz,283.78KW,300KVA,0.96,2021-05-13T23:38:02.910963,stored_at:2021-05-13T23:47:04.075138
117715932760503,sensor_42,220.0V,1103.44A,60.0Hz,242.76KW,300KVA,0.99,2021-05-13T23:43:03.073140,stored_at:2021-05-13T23:47:04.075155
127828846940188,sensor_15,220.0V,1075.72A,59.9Hz,236.66KW,300KVA,0.93,2021-05-13T23:45:02.957459,stored_at:2021-05-13T23:47:04.075173
213461973427267,sensor_26,220.0V,1108.3A,60.0Hz,243.83KW,300KVA,0.93,2021-05-13T23:35:04.262411,stored_at:2021-05-13T23:47:04.075189
274345538671696,sensor_53,220.0V,1098.21A,60.0Hz,241.61KW,300KVA,0.93,2021-05-13T23:35:02.854522,stored_at:2021-05-13T23:47:04.075206
225522231473908,sensor_3,220.0V,1266.42A,60.0Hz,278.61KW,300KVA,0.95,2021-05-13T23:43:02.970024,stored_at:2021-05-13T23:47:04.075223
277246705378866,sensor_17,221V,1060.13A,60.0Hz,234.29KW,300KVA,0.94,2021-05-13T23:40:02.804690,stored_at:2021-05-13T23:47:04.075240
64494087847112,sensor_5,220.0V,1064.35A,60.1Hz,234.16KW,300KVA,0.95,2021-05-13T23:36:02.823519,stored_at:2021-05-13T23:47:04.075257
137679552068150,sensor_23,216V,1003.74A,59.9Hz,216.81KW,300KVA,0.93,2021-05-13T23:45:03.056033,stored_at:2021-05-13T23:47:04.075274
191957052281734,sensor_1,220.0V,1036.64A,60.0Hz,228.06KW,300KVA,0.98,2021-05-13T23:44:03.107956,stored_at:2021-05-13T23:47:04.075291
206215906615984,sensor_54,210V,1063.4A,60.1Hz,223.31KW,300KVA,0.94,2021-05-13T23:32:02.902305,stored_at:2021-05-13T23:47:04.075308
184048495938576,sensor_17,220.0V,1232.2A,59.9Hz,271.08KW,300KVA,0.95,2021-05-13T23:33:02.804777,stored_at:2021-05-13T23:47:04.075325
206906044149904,sensor_43,220.0V,1106.06A,59.9Hz,243.33KW,300KVA,0.96,2021-05-13T23:34:04.273740,stored_at:2021-05-13T23:47:04.075342
112306905687136,sensor_36,220.0V,1297.18A,60.1Hz,285.38KW,300KVA,0.98,2021-05-13T23:32:02.870000,stored_at:2021-05-13T23:47:04.075362
161414532601120,sensor_49,220.0V,1235.21A,60.1Hz,271.75KW,300KVA,0.98,2021-05-13T23:42:03.044208,stored_at:2021-05-13T23:47:04.075379
35451227238687,sensor_56,220.0V,1294.1A,60.1Hz,284.7KW,300KVA,0.95,2021-05-13T23:45:03.020995,stored_at:2021-05-13T23:47:04.075396
80649692617712,sensor_7,230V,1253.1A,60.1Hz,288.21KW,300KVA,0.93,2021-05-13T23:44:03.184479,stored_at:2021-05-13T23:47:04.075416
83843509633790,sensor_27,220.0V,1090.14A,59.9Hz,239.83KW,300KVA,0.98,2021-05-13T23:42:02.954756,stored_at:2021-05-13T23:47:04.075433
221588180734336,sensor_40,220.0V,1109.39A,60.1Hz,244.07KW,300KVA,0.95,2021-05-13T23:45:04.260969,stored_at:2021-05-13T23:47:04.075450
62294076898296,sensor_11,211V,1243.0A,60.1Hz,262.27KW,300KVA,0.93,2021-05-13T23:37:03.511276,stored_at:2021-05-13T23:47:04.075467
200154768046482,sensor_7,220.0V,1246.5A,60.0Hz,274.23KW,300KVA,0.98,2021-05-13T23:42:04.255013,stored_at:2021-05-13T23:47:04.075484
15504736182788,sensor_12,220.0V,1081.57A,60.1Hz,237.95KW,300KVA,0.95,2021-05-13T23:33:04.413126,stored_at:2021-05-13T23:47:04.075501
165650383951937,sensor_49,217V,1161.4A,60.0Hz,252.02KW,300KVA,0.97,2021-05-13T23:36:03.039551,stored_at:2021-05-13T23:47:04.075518
223590326316293,sensor_40,209V,1064.55A,60.0Hz,222.49KW,300KVA,0.92,2021-05-13T23:41:04.203436,stored_at:2021-05-13T23:47:04.075535
236107942965469,sensor_53,220.0V,1028.64A,60.0Hz,226.3KW,300KVA,1.0,2021-05-13T23:40:02.852889,stored_at:2021-05-13T23:47:04.075552
65379868777472,sensor_14,220.0V,1189.54A,60.0Hz,261.7KW,300KVA,0.97,2021-05-13T23:33:04.362743,stored_at:2021-05-13T23:47:04.075569
78697905912819,sensor_55,220.0V,1250.81A,59.9Hz,275.18KW,300KVA,0.95,2021-05-13T23:37:03.597023,stored_at:2021-05-13T23:47:04.075586
212964377923707,sensor_55,220.0V,1087.06A,60.1Hz,239.15KW,300KVA,0.94,2021-05-13T23:45:04.357577,stored_at:2021-05-13T23:47:04.075603
211639580332218,sensor_54,220.0V,1201.19A,59.9Hz,264.26KW,300KVA,0.93,2021-05-13T23:35:03.061955,stored_at:2021-05-13T23:47:04.075620
178671382473313,sensor_44,203V,1022.96A,59.9Hz,207.66KW,300KVA,0.97,2021-05-13T23:38:02.982272,stored_at:2021-05-13T23:47:04.075637
273728338330962,sensor_9,220.0V,1267.51A,59.9Hz,278.85KW,300KVA,0.93,2021-05-13T23:35:04.198401,stored_at:2021-05-13T23:47:04.075654
270494885939399,sensor_4,220.0V,1104.61A,60.0Hz,243.01KW,300KVA,0.98,2021-05-13T23:43:03.104270,stored_at:2021-05-13T23:47:04.075670
148146861859982,sensor_45,193V,1285.52A,59.9Hz,248.11KW,300KVA,0.93,2021-05-13T23:42:04.203670,stored_at:2021-05-13T23:47:04.075689
144025929464474,sensor_49,216V,1053.3A,60.1Hz,227.51KW,300KVA,0.95,2021-05-13T23:45:03.039458,stored_at:2021-05-13T23:47:04.075706
206255280449658,sensor_46,220.0V,1248.85A,60.1Hz,274.75KW,300KVA,0.92,2021-05-13T23:37:02.871958,stored_at:2021-05-13T23:47:04.075723
6669173945548,sensor_52,200V,1181.92A,60.0Hz,236.38KW,300KVA,0.99,2021-05-13T23:43:03.114103,stored_at:2021-05-13T23:47:04.075740
263017909530610,sensor_18,220.0V,1039.46A,60.0Hz,228.68KW,300KVA,0.94,2021-05-13T23:41:03.044197,stored_at:2021-05-13T23:47:04.075757
221258249770366,sensor_7,220.0V,1030.67A,59.9Hz,226.75KW,300KVA,0.96,2021-05-13T23:46:04.222984,stored_at:2021-05-13T23:47:04.075774
447244399785,sensor_38,220.0V,1275.46A,60.1Hz,280.6KW,300KVA,0.99,2021-05-13T23:34:04.248216,stored_at:2021-05-13T23:47:04.075790
263005676201698,sensor_39,214V,1266.38A,60.0Hz,271.01KW,300KVA,0.92,2021-05-13T23:40:02.987473,stored_at:2021-05-13T23:47:04.075807
68275423807956,sensor_4,220.0V,1293.05A,60.1Hz,284.47KW,300KVA,0.99,2021-05-13T23:33:03.086966,stored_at:2021-05-13T23:47:04.075824
60809419233845,sensor_55,220.0V,1021.7A,60.0Hz,224.77KW,300KVA,0.95,2021-05-13T23:32:02.964824,stored_at:2021-05-13T23:47:04.075841
81003251145449,sensor_24,220.0V,1005.65A,60.1Hz,221.24KW,300KVA,0.93,2021-05-13T23:37:03.597534,stored_at:2021-05-13T23:47:04.075858
38487307321097,sensor_26,220.0V,1255.44A,60.1Hz,276.2KW,300KVA,0.96,2021-05-13T23:37:03.569640,stored_at:2021-05-13T23:47:04.075875
71573602435611,sensor_44,220.0V,1295.63A,60.1Hz,285.04KW,300KVA,0.97,2021-05-13T23:42:03.019146,stored_at:2021-05-13T23:47:04.075896
71421456526853,sensor_55,200V,1247.1A,59.9Hz,249.42KW,300KVA,0.93,2021-05-13T23:38:03.860230,stored_at:2021-05-13T23:47:04.075913
104862694951514,sensor_18,207V,1100.96A,60.1Hz,227.9KW,300KVA,1.0,2021-05-13T23:42:03.046473,stored_at:2021-05-13T23:47:04.075930
66539658910475,sensor_40,226V,1236.8A,60.0Hz,279.52KW,300KVA,0.98,2021-05-13T23:44:03.141552,stored_at:2021-05-13T23:47:04.075947
102156216938192,sensor_54,220.0V,1011.03A,60.1Hz,222.43KW,300KVA,0.99,2021-05-13T23:40:03.067116,stored_at:2021-05-13T23:47:04.075964
184085126942575,sensor_5,208V,1258.45A,59.9Hz,261.76KW,300KVA,0.99,2021-05-13T23:38:02.828487,stored_at:2021-05-13T23:47:04.075981
86545635879019,sensor_17,220.0V,1253.1A,59.9Hz,275.68KW,300KVA,0.97,2021-05-13T23:43:02.803958,stored_at:2021-05-13T23:47:04.075998
262891603342589,sensor_37,211V,1283.63A,59.9Hz,270.85KW,300KVA,0.93,2021-05-13T23:45:03.033873,stored_at:2021-05-13T23:47:04.076015
237757973809243,sensor_40,220.0V,1229.03A,60.1Hz,270.39KW,300KVA,0.92,2021-05-13T23:46:04.142368,stored_at:2021-05-13T23:47:04.076031
35273301044297,sensor_25,220.0V,1024.51A,59.9Hz,225.39KW,300KVA,0.97,2021-05-13T23:38:03.703743,stored_at:2021-05-13T23:47:04.076048
208559389979642,sensor_14,220.0V,1073.99A,60.1Hz,236.28KW,300KVA,0.99,2021-05-13T23:46:04.184750,stored_at:2021-05-13T23:47:04.076065
80185573665892,sensor_52,220.0V,1145.88A,60.0Hz,252.09KW,300KVA,0.92,2021-05-13T23:46:04.150373,stored_at:2021-05-13T23:47:04.076082
120407973532980,sensor_53,221V,1190.9A,60.0Hz,263.19KW,300KVA,0.97,2021-05-13T23:33:02.849038,stored_at:2021-05-13T23:47:04.076099
34954765789474,sensor_1,211V,1278.39A,60.0Hz,269.74KW,300KVA,0.99,2021-05-13T23:42:03.053545,stored_at:2021-05-13T23:47:04.076117
214918629044174,sensor_10,220.0V,1199.78A,60.0Hz,263.95KW,300KVA,0.97,2021-05-13T23:44:02.970459,stored_at:2021-05-13T23:47:04.076134
269240689072954,sensor_19,220.0V,1113.7A,60.1Hz,245.01KW,300KVA,0.99,2021-05-13T23:35:04.277445,stored_at:2021-05-13T23:47:04.076150
146698639445496,sensor_10,220.0V,1195.95A,60.0Hz,263.11KW,300KVA,0.99,2021-05-13T23:39:02.940248,stored_at:2021-05-13T23:47:04.076167
